id,region,sexo,tramo_etario,informalidad,ganancia_final,tramos_ganancias,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion
22582280,Aysén,Hombre,55 a 64 años,Formal,800000.0,$300.001 a $600.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
63321217,Valparaíso,Hombre,45 a 54 años,Informal,350000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
73675197,Valparaíso,Mujer,35 a 44 años,Informal,300000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
69494280,Metropolitana,Mujer,35 a 44 años,Informal,130000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
48367606,Metropolitana,Hombre,45 a 54 años,Formal,350000.0,$0 a $300.000,Superior completa (Universitaria o más),No tiene un lugar fijo,Solo ahorros/recursos propios,Complementar ingresos
82048904,O'Higgins,Hombre,35 a 44 años,Formal,550000.0,$300.001 a $600.000,Media completa,En su propio hogar,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
58886073,Magallanes,Hombre,25 a 34 años,Formal,600000.0,$300.001 a $600.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
47122200,La Araucanía,Mujer,55 a 64 años,Informal,300000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
81299421,La Araucanía,Hombre,45 a 54 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
57236797,Biobío,Mujer,25 a 34 años,Informal,180000.0,$0 a $300.000,Superior completa (IP/CFT),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
72320362,Arica y Parinacota,Mujer,45 a 54 años,Formal,250000.0,$0 a $300.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
25873966,Biobío,Mujer,35 a 44 años,Formal,700000.0,$300.001 a $600.000,Superior completa (IP/CFT),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
86357058,Metropolitana,Mujer,35 a 44 años,Informal,700000.0,$300.001 a $600.000,Media completa,Predio agrícola,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
81397379,Metropolitana,Mujer,55 a 64 años,Informal,680000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
15338157,Metropolitana,Hombre,55 a 64 años,Formal,1200000.0,$600.001 a $1.000.000,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
49557280,Metropolitana,Mujer,45 a 54 años,Formal,250000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
63936954,Tarapacá,Hombre,35 a 44 años,Informal,480000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
23694986,Metropolitana,Hombre,45 a 54 años,Informal,387000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
75724970,La Araucanía,Mujer,45 a 54 años,Formal,-350000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
63226334,La Araucanía,Hombre,45 a 54 años,Formal,250000.0,$0 a $300.000,Superior completa (Universitaria o más),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
72408813,La Araucanía,Mujer,25 a 34 años,Informal,300000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
67620349,Maule,Mujer,55 a 64 años,Informal,80000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
63793718,Arica y Parinacota,Mujer,65 años o más,Formal,7.33333333333333,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
51390121,Maule,Hombre,65 años o más,Informal,550000.0,$300.001 a $600.000,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
53918615,Metropolitana,Hombre,35 a 44 años,Formal,1000000.0,$300.001 a $600.000,Básica completa / Media incompleta,En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
69465930,Magallanes,Mujer,65 años o más,Informal,-50000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
59376316,Metropolitana,Mujer,65 años o más,Formal,1100000.0,$600.001 a $1.000.000,Superior completa (Universitaria o más),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Tradición familiar
67381372,Metropolitana,Mujer,45 a 54 años,Informal,400000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
81030140,Metropolitana,Mujer,25 a 34 años,Informal,150000.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Complementar ingresos
61238064,Metropolitana,Hombre,45 a 54 años,Informal,400000.0,$0 a $300.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
57589730,Metropolitana,Hombre,45 a 54 años,Informal,350000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
74697748,Metropolitana,Mujer,25 a 34 años,Informal,30000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
26546232,Metropolitana,Hombre,65 años o más,Informal,60000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
65895821,Magallanes,Hombre,65 años o más,Informal,100000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
74337020,Metropolitana,Hombre,55 a 64 años,Informal,250000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
60982006,Biobío,Hombre,65 años o más,Formal,1400000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Tradición familiar
46887641,Metropolitana,Hombre,15 a 24 años,Informal,600000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
83845107,Ñuble,Hombre,55 a 64 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
41909817,Metropolitana,Hombre,65 años o más,Formal,1500000.0,$600.001 a $1.000.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
85759332,Coquimbo,Mujer,55 a 64 años,Informal,30000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
67908109,Metropolitana,Mujer,45 a 54 años,Informal,350000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
46946516,Metropolitana,Mujer,65 años o más,Informal,25000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
33908922,Atacama,Mujer,55 a 64 años,Formal,144000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Complementar ingresos
63186753,Biobío,Mujer,45 a 54 años,Informal,380000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
42697416,Metropolitana,Hombre,55 a 64 años,Formal,1000000.0,$300.001 a $600.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
18938943,Atacama,Hombre,65 años o más,Informal,600000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
18598038,Metropolitana,Hombre,35 a 44 años,Informal,250000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
34331556,Metropolitana,Mujer,45 a 54 años,Formal,1400000.0,$600.001 a $1.000.000,Superior incompleta (IP/CFT/Univ),Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
46390749,Aysén,Mujer,45 a 54 años,Formal,400000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
83399301,Metropolitana,Hombre,55 a 64 años,Informal,650000.0,$300.001 a $600.000,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
51802149,Metropolitana,Hombre,25 a 34 años,Formal,1000000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
87647082,Metropolitana,Hombre,45 a 54 años,Informal,400000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Tradición familiar
50281668,Metropolitana,Mujer,65 años o más,Formal,1000000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
42950991,Maule,Hombre,65 años o más,Informal,170000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
52358401,Maule,Mujer,65 años o más,Informal,0.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
31655986,O'Higgins,Hombre,35 a 44 años,Formal,100000.0,$0 a $300.000,Superior completa (IP/CFT),Otro lugar fijo fuera del hogar,Subsidios públicos / Fondos del Estado,Otra razón
40328985,O'Higgins,Mujer,25 a 34 años,Informal,450000.0,$0 a $300.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
83011736,Maule,Hombre,25 a 34 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Tradición familiar
33706522,Metropolitana,Hombre,55 a 64 años,Formal,250000.0,$0 a $300.000,Media completa,Obra en construcción,Solo ahorros/recursos propios,Otra razón
59690354,Valparaíso,Hombre,55 a 64 años,Informal,500000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
71014750,Valparaíso,Hombre,45 a 54 años,Formal,600000.0,$300.001 a $600.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
72112906,Valparaíso,Mujer,55 a 64 años,Informal,600000.0,$300.001 a $600.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
44472628,Metropolitana,Mujer,35 a 44 años,Informal,200000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
59575203,Los Ríos,Mujer,35 a 44 años,Informal,84000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
79037306,Biobío,Mujer,45 a 54 años,Informal,400000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
60728954,Valparaíso,Mujer,45 a 54 años,Informal,30000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
14148633,Valparaíso,Hombre,55 a 64 años,Informal,700000.0,$300.001 a $600.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
36882168,La Araucanía,Hombre,55 a 64 años,Informal,50000.0,$0 a $300.000,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
19549317,La Araucanía,Hombre,65 años o más,Informal,16000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Tradición familiar
49661139,Maule,Mujer,55 a 64 años,Informal,300000.0,$0 a $300.000,Media completa,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
43412860,Aysén,Mujer,35 a 44 años,Informal,100000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
27967607,Aysén,Hombre,35 a 44 años,Informal,400000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
41016190,O'Higgins,Hombre,65 años o más,Formal,779000.0,$300.001 a $600.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
25863064,Valparaíso,Hombre,25 a 34 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
83353250,Antofagasta,Hombre,25 a 34 años,Formal,420000.0,$0 a $300.000,Superior completa (IP/CFT),En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
82671886,O'Higgins,Hombre,55 a 64 años,Formal,2000000.0,$1.000.001 a $1.500.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
26876124,La Araucanía,Mujer,25 a 34 años,Informal,100000.0,$0 a $300.000,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
69024279,Ñuble,Hombre,25 a 34 años,Informal,400000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
61929417,Ñuble,Hombre,65 años o más,Formal,350000.0,$0 a $300.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
64941031,Ñuble,Mujer,65 años o más,Formal,200000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
34067790,Los Lagos,Hombre,55 a 64 años,Informal,500000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Tradición familiar
77389372,La Araucanía,Mujer,55 a 64 años,Informal,30000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Otra razón
25638142,Metropolitana,Hombre,45 a 54 años,Formal,600000.0,$300.001 a $600.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
21246915,Los Lagos,Hombre,55 a 64 años,Informal,400000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Tradición familiar
68879463,Valparaíso,Mujer,55 a 64 años,Informal,500000.0,$0 a $300.000,Media completa,Vehículo,Subsidios públicos / Fondos del Estado,Complementar ingresos
25215771,Coquimbo,Hombre,55 a 64 años,Formal,300000.0,$0 a $300.000,Básica completa / Media incompleta,En su propio hogar,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
87101056,Coquimbo,Mujer,25 a 34 años,Informal,250000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
54828596,Magallanes,Mujer,25 a 34 años,Formal,5500000.0,Más de $2.500.000,Superior completa (Universitaria o más),En la vía pública / Kiosco,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
